Zaman_s,Roll_Derece,Pitch_Derece,Yaw_Derece
99.9,94.41288334637403,0.011057683200205799,90.26296835553687
99.95,94.41288334637524,0.01105768320026623,90.26296835553893
100.0,94.41288334637535,0.011057683198990826,90.26296835554056
100.05,94.41288334637684,0.011057683197963507,90.26296835554166
100.1,94.4128833463759,0.011057683197906258,90.26296835554
100.15,94.4128833463712,0.01105768319958559,90.26296835553514
100.2,94.41288334636894,0.011057683199859118,90.26296835553431
100.25,94.41288334637,0.011057683200234423,90.2629683555348
100.3,94.41288334637237,0.011057683200307577,90.26296835553642
100.35,94.41288334637447,0.011057683199016271,90.26296835553903
100.4,94.4128833463786,0.011057683197072952,90.26296835554234
100.45,94.41288334638072,0.01105768319786491,90.2629683555413
100.5,94.41288334638254,0.011057683198214771,90.26296835554173
100.55,94.41288334638084,0.011057683199168939,90.26296835554058
100.6,94.41288334637987,0.011057683199051257,90.26296835554095
100.65,94.41288334638311,0.011057683201732465,90.26296835554115
100.7,94.41288334638058,0.011057683202817034,90.26296835554135
100.75,94.41288334637899,0.011057683201901035,90.26296835554298
100.8,94.41288334637596,0.011057683201258562,90.26296835554193
100.85,94.41288334637656,0.011057683199035355,90.2629683555439
100.9,94.41288334637737,0.011057683197123842,90.26296835554402
100.95,94.41288334638207,0.011057683198268841,90.26296835554348
101.0,94.41288334637974,0.01105768319981777,90.26296835554102
101.05,94.4128833463764,0.011057683200180354,90.26296835553971
101.1,94.41288334637466,0.011057683201449396,90.2629683555382
101.15,94.41288334637709,0.011057683200406173,90.26296835554118
101.2,94.41288334637737,0.011057683201506645,90.26296835553987
101.25,94.41288334638084,0.011057683203303659,90.26296835554066
101.3,94.41288334638035,0.011057683202378118,90.2629683555431
101.35,94.4128833463808,0.011057683201554354,90.26296835554395
101.4,94.41288334637574,0.01105768320217138,90.2629683555402
101.45,94.41288334637709,0.011057683201093174,90.26296835554211
101.5,94.41288334637814,0.01105768320095641,90.26296835554217
101.55,94.41288334637956,0.011057683199378854,90.26296835554393
101.6,94.41288334637926,0.011057683197489605,90.26296835554412
101.65,94.41288334638122,0.011057683194391744,90.26296835554581
101.7,94.41288334638182,0.01105768319368248,90.26296835554395
101.75,94.41288334638288,0.011057683194674815,90.26296835554177
101.8,94.41288334638331,0.011057683196401855,90.26296835554035
101.85,94.4128833463834,0.011057683196735814,90.26296835554119
101.9,94.41288334638486,0.011057683195237773,90.26296835554389
101.95,94.4128833463849,0.011057683194025981,90.26296835554501
102.0,94.4128833463808,0.011057683195943855,90.26296835554008
102.05,94.41288334638105,0.011057683198211592,90.26296835553956
102.1,94.41288334638158,0.011057683198844521,90.26296835554122
102.15,94.41288334638314,0.011057683198179786,90.26296835554417
